sale_date,sale_price,description,sale_id,lot_id,comments,title,grade,seal_grade,seal_type,variant
2021-02-22,960.0,8.5 CIB NES KONAMI 1988 USA,122108,18045,"Rev-A, Round SOQ",CONTRA,8.5,CIB,,False
2021-01-11,228.0,7.0 CIB NES NINTENDO 1985 USA,122102,13769,"Hangtab, 1 Code, Early Production",HOGAN'S ALLEY,7.0,CIB,,False
2020-11-22,432.0,9.4 A+ SEALED PS1 SONY 1998 USA,7236,97256,Sony Security Label,MEDIEVIL,9.4,A+,SEALED,False
2020-05-03,576.0,9.4 A SEALED GEN FLYING EDGE 1993 USA,7229,97260,,SPIDER-MAN AND X-MEN IN ARCADE'S REVENGE,9.4,,SEALED,False
2021-06-22,81.0,8.5 A+ SEALED 2600 ACTIVISION 1982 CAN,312125,69020,"1982 Orange box, Canadian Version",MEGAMANIA,8.5,A+,SEALED,False
2020-11-09,89.0,7.5 A SEALED NES MILTON BRADLEY 1990 USA,122045,13781,Oval SOQ R,CAPTAIN SKYHAWK,7.5,,SEALED,False
2020-06-08,960.0,8.5 CIB NES NINTENDO 1987 USA,122023,13497,"Oval SOQ R, Later Production",METROID,8.5,CIB,,False
2021-08-03,300.0,9.8 A+ SEALED XBOX360 ATLUS 2012 USA,312131,66112,Microsoft Security Label,CATHERINE,9.8,A+,SEALED,False
2021-08-10,630.0,9.0 BOX SNES NINTENDO 1994 USA,312132,67048,For Display Only,SUPER METROID,9.0,,,False
2020-05-11,94.0,8.5 A SEALED NES KEMCO-SEIKA 1990 USA,122019,13775,,RESCUE: THE EMBASSY MISSION,8.5,,SEALED,False
2021-06-08,138.0,9.2 A+ SEALED GEN GAMETEK 1992 USA,312123,66071,,JEOPARDY!,9.2,A+,SEALED,False
2021-07-27,1140.0,7.0 A+ SEALED SNES CAPCOM 1992 USA,312130,69051,"Assembled in Mexico, Later Production",STREET FIGHTER II,7.0,A+,SEALED,False
2020-01-06,432.0,9.6 A++ SEALED NES ACCLAIM 1997 USA,122001,11952,Oval SOQ TM,TIGER-HELI,9.6,A++,SEALED,False
2020-07-06,168.0,7.5 A SEALED NES CAMERICA 1991 USA,122027,11740,,QUATTRO ADVENTURE,7.5,,SEALED,False
2019-05-18,1050.0,F-ZERO VARIANT: BLACK LABEL,7209,94829,"SNES, Nintendo, 1991, Seal Rating",F-ZERO,9.4,A+,,True
2020-03-08,132.0,9.2 LOOSE DISC SEGACD SONY IMAGESOFT 1992 USA,7224,97096,Review Copy,POWER FACTORY FEATURING C+C MUSIC FACTORY,9.2,C+,,False
2021-08-24,120.0,6.5 NS GLUE SEAL 5200 ATARI 1986 USA,312134,69030,White Box,RESCUE ON FRACTALUS,6.5,,GLUE SEAL,False
2020-06-22,480.0,9.6 A+ SEALED NES NINTENDO 1990 USA,122025,17954,,BARKER BILL'S TRICK SHOOTING,9.6,A+,SEALED,False
2020-10-26,192.0,9.4 B+ SEALED NES GAMETEK 1990 USA,122043,18016,Oval SOQ R,FISHER PRICE: PERFECT FIT,9.4,B+,SEALED,False
2020-08-03,210.0,7.5 CIB NES NINTENDO 1989 USA,122031,11727,"1 HP, First Production",DRAGON WARRIOR,7.5,CIB,,False
2020-11-09,114.0,7.0 B+ SEALED NES LJN 1988 USA,122045,13785,Oval SOQ TM,MAJOR LEAGUE BASEBALL,7.0,B+,SEALED,False
2020-12-28,372.0,8.5 A SEALED NES MILTON BRADLEY 1990 USA,122052,17577,Oval SOQ R,CABAL,8.5,,SEALED,False
2021-06-01,240.0,9.6 A++ SEALED PS2 ROCKSTAR 2001 USA,312122,66077,"""Trilogy"" Release, Later Production",GRAND THEFT AUTO III,9.6,A++,SEALED,False
2020-08-31,180.0,9.2 B+ SEALED NES ACCLAIM 1990 USA,122035,19751,,BIGFOOT,9.2,B+,SEALED,False
2020-09-14,288.0,6.5 CIB NES KONAMI 1987 USA,122037,13849,Round SOQ,CASTLEVANIA,6.5,CIB,,False
2020-07-12,576.0,9.4 A++ SEALED NES SQUARE 1990 USA,7231,97093,,RAD RACER II,9.4,A++,SEALED,False
2020-01-06,264.0,9.0 A SEALED NES KEMCO-SEIKA 1990 USA,122001,11950,Oval SOQ TM,RESCUE: THE EMBASSY MISSION,9.0,,SEALED,False
2020-04-20,168.0,8.5 A SEALED NES NINTENDO 1990 USA,122016,15628,,DR. MARIO,8.5,,SEALED,False
2021-04-05,2220.0,7.5 A+ SEALED NES ACTIVE ENTERPRISES 1991 USA,7242,97037,,ACTION 52,7.5,A+,SEALED,False
2021-01-04,192.0,9.8 A+ SEALED PS2 ROCKSTAR 2001 USA,122101,11735,"""Trilogy"" Release, Later Production",GRAND THEFT AUTO III,9.8,A+,SEALED,False
2020-12-07,156.0,9.4 A+ SEALED 2600 ATARI 1982 USA,122049,11697,1981 Orange box,YARS' REVENGE,9.4,A+,SEALED,False
2021-08-31,720.0,9.4 A++ SEALED NES PARKER BROTHERS 1991 USA,312135,70038,Oval SOQ R,MONOPOLY,9.4,A++,SEALED,False
2019-05-16,5040.0,SUPER MARIO BROS,7209,92211,"NES, Nintendo, 1985, Seal Rating",SUPER MARIO BROS.,8.5,,,False
2019-11-24,216.0,6.0 A SEALED NES BANDAI 1990 USA,7212,97074,Oval SOQ R,DICK TRACY  - CAROLINA COLLECTION,6.0,,SEALED,False
2021-04-06,144.0,8.5 A SEALED 2600 ABSOLUTE 1988 USA,312114,66009,1988 Green box,PETE ROSE BASEBALL,8.5,,SEALED,False
2021-01-11,99.0,9.4 A+ SEALED 2600 ATARI 1983 USA,122102,13738,1988 Silver box,KANGAROO,9.4,A+,SEALED,False
2021-01-04,288.0,9.8 A SEALED 2600 ATARI 1988 USA,122101,11680,1988 Red box,SUPER FOOTBALL,9.8,,SEALED,False
2020-09-13,1680.0,9.6 A SEALED G.CUBE NINTENDO 2003 USA,7234,97130,,THE LEGEND OF ZELDA: THE WIND WAKER,9.6,,SEALED,False
2021-03-16,1140.0,9.6 CIB NES ACCLAIM 1989 USA,312111,68051,"Rev-A, Round SOQ The Carolina Collection",WWF WRESTLEMANIA,9.6,CIB,,False
2019-09-15,1560.0,9.4 A++ SEALED NES NINTENDO 1988 USA,121937,15400,"Round SOQ, First print",DONKEY KONG CLASSICS,9.4,A++,SEALED,False
2021-03-09,780.0,9.8 A++ SEALED PS1 UBISOFT 2002 USA,312110,67086,Sony Security Label,HOOTERS ROAD TRIP,9.8,A++,SEALED,False
2019-08-11,306.0,STARFOX,121932,13266,"SNES, Nintendo, 1993, USA, Seal Rating",STARFOX,8.0,B+,,False
2020-09-28,504.0,6.5 B+ SEALED NES CAPCOM 1988 USA,122039,17909,"Rev-A, Round SOQ, Early Production",BIONIC COMMANDO,6.5,B+,SEALED,False
2020-09-13,552.0,9.6 A+ SEALED NES NINTENDO 1992 USA,7234,97102,,TETRIS 2,9.6,A+,SEALED,False
2020-08-17,228.0,9.8 A+ SEALED SATURN DIGITAL PICTURES 1995 USA,122033,15795,,CORPSE KILLER: GRAVEYARD EDITION,9.8,A+,SEALED,False
2019-02-24,144.0,THE LEGEND OF ZELDA: THE WIND WAKER,121908,15308,"GameCube, Nintendo, 2003, Seal Rating",THE LEGEND OF ZELDA: THE WIND WAKER,9.4,A+,,False
2021-07-20,168.0,9.6 A+ SEALED PS2 SQUARE ENIX 2005 USA,312129,68102,,FULLMETAL ALCHEMIST 2: CURSE OF THE CRIMSON ELIXIR,9.6,A+,SEALED,False
2020-03-08,480.0,9.4 A SEALED SNES ACCLAIM 1995 USA,7224,97069,,JUSTICE LEAGUE TASK FORCE,9.4,,SEALED,False
2020-10-12,99.0,7.0 B+ SEALED G.CUBE NINTENDO 2003 USA,122041,13803,NFR,THE LEGEND OF ZELDA: OCARINA OF TIME / MASTER QUES,7.0,B+,SEALED,False
2021-01-25,104.0,7.0 A SEALED 2600 ACTIVISION 1983 USA,122104,17904,Blue box,THE ACTIVISION DECATHLON,7.0,,SEALED,False
2020-04-27,216.0,7.5 CIB NES NINTENDO 1985 USA,122017,17692,"Gloss Sticker, Second Production",EXCITEBIKE,7.5,CIB,,False
2020-10-19,210.0,9.4 A+ SEALED 2600 M-NETWORK 1982 USA,122042,15795,,FROGS AND FLIES,9.4,A+,SEALED,False
2020-04-20,114.0,7.5 CIB NES KONAMI 1987 USA,122016,15638,"Hangtab, No Rev-A, First Production",TRACK & FIELD,7.5,CIB,,False
2020-12-07,74.0,8.0 A+ SEALED 2600 ATARI 1988 USA,122049,11692,1988 Red Box,SPRINTMASTER,8.0,A+,SEALED,False
2020-11-09,132.0,7.5 A SEALED GBA NINTENDO 2001 USA,122045,13808,,GOLDEN SUN,7.5,,SEALED,False
2021-03-23,456.0,9.0 B+ SEALED SEGACD SEGA 1993 USA,312112,69069,,SONIC CD,9.0,B+,SEALED,False
2021-06-15,720.0,9.4 A+ SEALED PS1 ACCLAIM 1996 USA,312124,68088,Sony Security Label,IRON MAN X O MANOWAR IN HEAVY METAL,9.4,A+,SEALED,False
2021-04-06,74.0,8.0 A SEALED 2600 ACTIVISION 1980 USA,312114,66014,1981 Blue box,SKIING,8.0,,SEALED,False
2019-11-24,960.0,9.6 A+ SEALED NES KOEI 1990 USA,7212,97030,Oval SOQ R,BANDIT KINGS OF ANCIENT CHINA  - CAROLINA COLLECTION,9.6,A+,SEALED,False
2021-07-09,96000.0,9.2 A+ SEALED SNES NINTENDO 1992 USA,7261,28079,Made in Japan,THE LEGEND OF ZELDA: A LINK TO THE PAST,9.2,A+,SEALED,False
2020-11-02,156.0,8.5 A++ SEALED 2600 ACTIVISION 1988 USA,122044,11877,1985 Green box,COMMANDO,8.5,A++,SEALED,False
2021-07-11,3120.0,9.4 A+ SEALED GBA NINTENDO 2004 USA,7261,29185,,THE LEGEND OF ZELDA: THE MINISH CAP,9.4,A+,SEALED,False
2019-10-13,360.0,9.4 A++ SEALED GENESIS SEGA 1992 USA,121941,13298,,SONIC THE HEDGEHOG 2,9.4,A++,SEALED,False
2020-08-17,84.0,8.0 A+ SEALED SEGACD SEGA 1992 USA,122033,15794,,KRIS KROSS: MAKE MY VIDEO,8.0,A+,SEALED,False
2021-07-11,10200.0,8.5 CIB NES CAPCOM 1987 USA,7261,29053,"Round SOQ, ""Dr. Wright"", First Production",MEGA MAN,8.5,CIB,,False
2021-03-30,114.0,9.6 A++ SEALED 2600 ATARI 1988 USA,312113,70021,1988 Red box,VENTURE,9.6,A++,SEALED,False
2019-11-24,264.0,9.4 A+ SEALED NES ACCLAIM 1990 USA,7212,97071,Oval SOQ TM,DESTINATION EARTHSTAR  - CAROLINA COLLECTION,9.4,A+,SEALED,False
2020-12-21,960.0,9.8 A SEALED 2600 ATARI 1978 USA,122051,16055,1988 Red Box,SPACE INVADERS,9.8,,SEALED,False
2019-10-13,1020.0,8.5 CIB NES ULTRA 1989 USA,121941,13288,,TEENAGE MUTANT NINJA TURTLES,8.5,CIB,,False
2021-07-27,9600.0,9.8 A++ SEALED GB NINTENDO 1990 USA,312130,69054,,DR. MARIO,9.8,A++,SEALED,False
2020-07-06,180.0,9.0 A++ SEALED GBA ATLUS 2004 USA,122027,11757,,SHINING FORCE: RESURRECTION OF THE DARK DRAGON,9.0,A++,SEALED,False
2021-07-20,432.0,9.6 A++ SEALED 2600 ATARI 1978 USA,312129,68023,1988 Red Box,SPACE INVADERS,9.6,A++,SEALED,False
2020-03-06,1920.0,6.5 B+ SEALED GB SOFEL 1991 USA,7224,93061,,FISH DUDE,6.5,B+,SEALED,False
2021-03-09,240.0,8.5 A+ SEALED GBC UBISOFT 2000 USA,312110,67060,,TOONSYLVANIA,8.5,A+,SEALED,False
2020-11-09,630.0,9.2 A++ SEALED 2600 PARKER BROTHERS 1982 USA,122045,13770,,SPIDER-MAN,9.2,A++,SEALED,False
2019-03-03,99.0,HALO: COMBAT EVOLVED,121909,11357,"Xbox, Microsoft, 2001, Seal Rating",HALO: COMBAT EVOLVED,9.2,,,False
2021-05-11,360.0,8.0 CIB SEGACD SEGA 1992 USA,312119,67072,,NIGHT TRAP,8.0,CIB,,False
2021-07-27,1020.0,9.6 NS NO SEAL 2600 ACTIVISION 1982 USA,312130,69013,1982 Orange Box,MEGAMANIA,9.6,,NO SEAL,False
2019-05-12,252.0,SONIC & KNUCKLES,121919,13223,"Genesis, Sega, 1994, Seal Rating",SONIC & KNUCKLES,7.5,,,False
2020-05-25,312.0,8.5 A SEALED D.CAST SEGA 1999 USA,122021,17819,Pixel ESRB,SONIC ADVENTURE,8.5,,SEALED,False
2021-04-05,2880.0,9.4 A+ SEALED NES HAL 1989 USA,7242,97040,Oval SOQ TM,ADVENTURES OF LOLO,9.4,A+,SEALED,False
2020-11-22,630.0,9.6 NS NO SEAL INTV COLECO 1982 USA,7236,97063,1982 Blue box,DONKEY KONG,9.6,,NO SEAL,False
2019-08-25,75.0,STRIDER BOX 8.0 CART 7.0 MANUAL 7.5 VARIANT: CLAMSHELL MADE IN J,121934,17319,"Genesis, Sega, 1990, USA, Complete in Box",STRIDER,7.5,CIB,,True
2021-05-04,79.0,9.4 A++ SEALED APPLE II ATARISOFT 1983 USA,312118,66001,1983 Orange box,GALAXIAN,9.4,A++,SEALED,False
2020-06-08,384.0,9.4 B SEALED SATURN KOKOPELI 1997 USA,122023,13513,,IN THE HUNT,9.4,,SEALED,False
2021-07-27,5760.0,9.4 A++ SEALED GEN SEGA 1992 USA,312130,69082,"Tube Seam, Early Production",SONIC THE HEDGEHOG 2,9.4,A++,SEALED,False
2019-08-04,104.0,DRAGON WARRIOR IV BOX 6.0 CART 7.5 MANUAL 7.0 GSI: MAP 6.0 GSI: IMPR,121931,11297,"NES, Enix, 1992, USA, Complete in Box",DRAGON WARRIOR IV,6.5,CIB,,False
2021-08-17,312.0,7.5 A SEALED PS1 RED STORM 1999 USA,312133,68102,Sony Security Label,TOM CLANCY'S RAINBOW SIX,7.5,,SEALED,False
2020-11-30,74.0,4.5 B SEALED 2600 ATARI 1986 USA,122048,19631,1988 Red box,MIDNIGHT MAGIC,4.5,,SEALED,False
2019-11-24,480.0,9.2 A++ SEALED NES BUNCH GAMES 1990 USA,7212,97155,US Version,MISSION COBRA  - CAROLINA COLLECTION,9.2,A++,SEALED,False
2019-05-16,1800.0,THE JETSONS: COGSWELL'S CAPER!,7209,92224,"NES, Taito, 1992, Seal Rating",THE JETSONS: COGSWELL'S CAPER!,7.0,,,False
2021-07-20,444.0,9.2 A++ SEALED PS2 ROCKSTAR 2004 USA,312129,68104,Special Edition,GRAND THEFT AUTO: SAN ANDREAS,9.2,A++,SEALED,False
2021-05-18,960.0,8.5 B+ SEALED NES LJN 1990 USA,312120,68039,Oval SOQ R,THE PUNISHER,8.5,B+,SEALED,False
2020-10-12,69.0,6.5 A SEALED 2600 ATARI 1982 USA,122041,13766,1982 Silver box,REALSPORTS VOLLEYBALL,6.5,,SEALED,False
2021-06-15,288.0,8.5 A SEALED NES FCI 1990 USA,312124,68034,Oval SOQ R,PHANTOM FIGHTER,8.5,,SEALED,False
2020-11-22,1200.0,7.0 A+ SEALED NES NINTENDO 1987 ITA,7236,97107,Italian Version,THE LEGEND OF ZELDA,7.0,A+,SEALED,False
2021-04-02,36000.0,9.6 A++ NES TENGEN 1989 USA,7242,93038,Tengen Gold SOQ,TETRIS,9.6,A++,,False
2020-05-11,89.0,9.2 B+ SEALED XBOX SEGA 2003 USA,122019,13798,,OTOGI: MYTH OF DEMONS,9.2,B+,SEALED,False
2020-11-09,408.0,9.4 A++ SEALED 2600 PARKER BROTHERS 1982 USA,122045,13755,"No Stripe, Early Production",FROGGER,9.4,A++,SEALED,False
2021-02-22,89.0,7.5 NS NO SEAL 2600 ACTIVISION 1982 USA,122108,18032,1982 Orange box,SPIDER FIGHTER,7.5,,NO SEAL,False
2019-06-02,84.0,WHOMP 'EM BOX 5.0 CART 8.0 MANUAL 6.5,121922,11198,"NES, Jaleco, 1991, Complete in Box",WHOMP 'EM,6.0,CIB,,False
2020-09-13,2880.0,9.2 A SEALED NES KONAMI 1990 USA,7234,97062,with Trip Offer Atwood Collection,CASTLEVANIA III: DRACULA'S CURSE,9.2,,SEALED,False
2021-01-17,492.0,9.6 A++ SEALED 2600 ATARI 1981 USA,7239,97002,1981 Red box,ASTEROIDS,9.6,A++,SEALED,False
2021-02-08,186.0,7.5 B+ SEALED NES ULTRA 1991 USA,122106,14075,Oval SOQ R,CYBER STADIUM SERIES: BASE WARS,7.5,B+,SEALED,False
2020-12-28,384.0,9.4 A+ SEALED PS2 SQUARE ENIX 2006 USA,122052,17623,,KINGDOM HEARTS II,9.4,A+,SEALED,False
2021-04-27,2520.0,9.8 A++ SEALED NES LJN 1989 USA,312117,69031,Oval SOQ TM,FRIDAY THE 13TH,9.8,A++,SEALED,False
2020-06-29,144.0,5.0 B SEALED NES BANDAI 1989 USA,122026,20138,,DR. JEKYLL AND MR. HYDE,5.0,,SEALED,False
2020-11-09,216.0,9.6 A SEALED NES SAMMY 1990 USA,122045,13796,Oval SOQ TM,TWIN COBRA,9.6,,SEALED,False
2019-08-03,930.0,HAGANE: THE FINAL CONFLICT BOX 6.0 CART 6.0 MANUAL 6.5,7211,95528,"SNES, Hudson Soft, 1995, Complete in Box",HAGANE: THE FINAL CONFLICT,6.0,CIB,,False
2021-02-08,144.0,9.8 A++ SEALED APPLE2 ATARISOFT 1983 USA,122106,14070,1983 Orange box,JUNGLE HUNT,9.8,A++,SEALED,False
2020-11-02,1740.0,9.4 A++ SEALED GBA CAPCOM 2004 USA,122044,11940,,MEGA MAN BATTLE NETWORK 3: WHITE VERSION,9.4,A++,SEALED,False
2020-11-20,8400.0,8.0 A SEALED NES NINTENDO 1985 USA,7236,93029,"Oval SOQ R, Later Production",SUPER MARIO BROS.,8.0,,SEALED,False
2020-11-30,150.0,5.0 A SEALED 2600 ATARI 1982 USA,122048,19634,"1981 Orange box, 2D Pac-Man",PAC-MAN,5.0,,SEALED,False
2021-01-25,204.0,9.6 A++ SEALED 2600 ACTIVISION 1983 USA,122104,17918,1983 Blue box,OINK!,9.6,A++,SEALED,False
2021-04-06,1140.0,9.6 B SEALED GEN ACCLAIM 1994 USA,312114,66067,"Red cartridge, Early Production",SPIDER-MAN AND VENOM: MAXIMUM CARNAGE,9.6,,SEALED,False
2020-03-16,288.0,8.5 CIB NES NINTENDO 1989 USA,122011,15880,"Oval SOQ R, Later Production",TETRIS,8.5,CIB,,False
2020-11-09,504.0,9.6 B+ SEALED SEGACD SEGA 1995 USA,122045,13821,,THE ADVENTURES OF BATMAN & ROBIN,9.6,B+,SEALED,False
2021-08-10,1320.0,8.0 A+ SEALED N64 NINTENDO 1998 EUR,312132,67058,PAL Version,THE LEGEND OF ZELDA: OCARINA OF TIME,8.0,A+,SEALED,False
2020-03-30,99.0,7.0 CIB NES NINTENDO 1985 USA,122013,19916,"Rev-A, Round SOQ, Mid-Production",HOGAN'S ALLEY,7.0,CIB,,False
2021-01-15,9900.0,9.8 A SEALED NES SUNSOFT 1987 USA,7239,93017,"Rev-A, Round SOQ",SPY HUNTER,9.8,,SEALED,False
2020-11-22,3000.0,9.8 A++ SEALED NES ACTIVISION 1990 USA,7236,97097,Oval SOQ TM,GHOSTBUSTERS II,9.8,A++,SEALED,False
2020-08-24,192.0,9.6 A++ SEALED 2600 STARPATH 1982 USA,122034,17772,,KILLER SATELLITES,9.6,A++,SEALED,False
2021-06-15,660.0,9.4 A+ SEALED PS1 NAMCO 1997 USA,312124,68094,Sony Security Label,TIME CRISIS,9.4,A+,SEALED,False
2021-08-24,1440.0,9.8 A++ SEALED SNES OCEAN 1995 USA,312134,69071,Made in Japan,ADDAMS FAMILY VALUES,9.8,A++,SEALED,False
2021-04-05,8400.0,9.8 A++ SEALED NES ASC 1992 USA,7242,97092,Oval SOQ R,POWER PUNCH II,9.8,A++,SEALED,False
2021-02-22,456.0,9.0 A+ SEALED 2600 ACTIVISION 1983 USA,122108,18028,1983 Pink box,PLAQUE ATTACK,9.0,A+,SEALED,False
2021-04-13,492.0,8.5 A SEALED PS1 SQUARESOFT 1999 USA,312115,67078,Sony Security Label,FINAL FANTASY VIII,8.5,,SEALED,False
2021-03-09,504.0,9.6 A SEALED PS1 SQUARESOFT 2000 USA,312110,67089,Sony Security Label,THREADS OF FATE,9.6,,SEALED,False
2020-11-02,360.0,9.2 A SEALED NES DATA EAST 1991 USA,122044,11906,Oval SOQ R,BO JACKSON BASEBALL,9.2,,SEALED,False
2021-05-11,552.0,8.5 A+ SEALED GEN EA SPORTS 1993 USA,312119,67065,,FIFA INTERNATIONAL SOCCER,8.5,A+,SEALED,False
2021-03-23,780.0,9.6 A SEALED G.CUBE NINTENDO 2004 USA,312112,69062,NFR,POKEMON COLOSSEUM BONUS DISC,9.6,,SEALED,False
2020-04-20,660.0,9.4 A++ SEALED NES NINTENDO 1990 USA,122016,15627,,DR. MARIO,9.4,A++,SEALED,False
2021-03-30,89.0,8.0 A++ SEALED 2600 ATARI 1983 EUR,312113,70011,"1983 Orange Box, PAL Version",COOKIE MONSTER MONCH,8.0,A++,SEALED,False
2021-07-11,1680.0,8.5 A SEALED NES SNK 1988 USA,7261,29046,"Rev-A, Round SOQ",IKARI WARRIORS II: VICTORY ROAD,8.5,,SEALED,False
2020-05-03,1200.0,9.4 A+ SEALED NES LJN 1989 USA,7229,97198,Oval SOQ TM,WHO FRAMED ROGER RABBIT,9.4,A+,SEALED,False
2020-07-10,1920.0,CERTIFIED PROTOTYPE SNES KONAMI 1995 USA,7231,93040,,CASTLEVANIA: DRACULA X,,,,False
2020-05-18,480.0,8.0 A+ SEALED NES ACCLAIM 1991 USA,122020,15760,,THE SIMPSONS: BART VS. THE WORLD,8.0,A+,SEALED,False
2021-02-22,210.0,6.5 B+ SEALED NES BANDAI 1989 USA,122108,18046,Oval SOQ TM,DIG DUG II,6.5,B+,SEALED,False
2021-04-02,13200.0,9.8 A++ SEALED GB TITUS 1997 USA,7242,93060,,SUPERMAN,9.8,A++,SEALED,False
2019-10-13,1440.0,8.5 A SEALED NES ACCLAIM 1989 USA,121941,13292,,WWF WRESTLEMANIA,8.5,,SEALED,False
2020-03-08,750.0,8.0 A SEALED NES KONAMI 1988 USA,7224,97028,"Rev-A, Round SOQ, Early Production",LIFE FORCE,8.0,,SEALED,False
2021-08-03,109.0,7.5 CIB SEGACD RENOVATION 1993 USA,312131,66083,,TIME GAL,7.5,CIB,,False
2020-07-10,1560.0,7.5 A SEALED 2600 ATARI 1983 USA,7231,93007,"1988 Silver box, Later Production",MARIO BROS.,7.5,,SEALED,False
2020-11-23,132.0,9.2 A++ SEALED 5200 ATARI 1983 USA,122047,17778,1983 Silver box,PENGO,9.2,A++,SEALED,False
2019-07-21,2220.0,SUPER MARIO BROSVERSION: OVAL SOQ TM/MC MATTEL,121929,15393,"NES, Nintendo, 1985, Canada, Seal Rating",SUPER MARIO BROS.,7.0,B+,,False
2020-09-07,660.0,9.8 A++ SEALED INTV CBS 1983 EUR,122036,11821,"Blue Box, PAL Version",DONKEY KONG JUNIOR,9.8,A++,SEALED,False
2020-03-06,2880.0,9.0 A SEALED NES NINTENDO 1988 USA,7224,93048,"Rev-A, Round SOQ, Early Production",ZELDA II: THE ADVENTURE OF LINK,9.0,,SEALED,False
2021-07-11,3600.0,9.8 A+ SEALED GEN FLYING EDGE 1993 USA,7261,29220,,SPIDER-MAN AND X-MEN IN ARCADE'S REVENGE,9.8,A+,SEALED,False
2021-05-25,288.0,9.4 A+ SEALED GBC TITUS 2001 USA,312121,69056,,HANDS OF TIME,9.4,A+,SEALED,False
2020-11-23,456.0,9.2 A+ SEALED NES KEMCO-SEIKA 1989 USA,122047,17795,Oval SOQ TM,SHADOWGATE,9.2,A+,SEALED,False
2021-06-01,198.0,9.8 A+ SEALED SATURN ELECTRONIC ARTS 1996 USA,312122,66072,,SPACE HULK: VENGEANCE OF THE BLOOD ANGELS,9.8,A+,SEALED,False
2019-04-21,1020.0,DOUBLE DRAGON II: THE REVENGE,121916,15210,"NES, Acclaim, 1990, Seal Rating",DOUBLE DRAGON II: THE REVENGE,9.6,A+,,False
2020-02-24,79.0,7.0 CIB NES CAPCOM 1986 USA,122008,17893,"Hangtab, No Rev-A, Early Production",1942,7.0,CIB,,False
2021-03-16,1320.0,9.4 A+ SEALED NES NAMCO 1993 USA,312111,68046,Oval SOQ R,PAC-MAN,9.4,A+,SEALED,False
2020-08-24,150.0,9.8 A+ SEALED 2600 PARKER BROTHERS 1982 USA,122034,17777,,REACTOR,9.8,A+,SEALED,False
2021-08-17,384.0,9.2 A++ SEALED PS1 SQUARE 2000 USA,312133,68095,Sony Security Label,SAGA FRONTIER 2,9.2,A++,SEALED,False
2020-03-06,1560.0,9.6 A+ SEALED NES CAPCOM 1988 USA,7224,93019,"""Saloon"" Art, Later Production",GUN.SMOKE,9.6,A+,SEALED,False
2021-04-13,264.0,7.5 B+ SEALED NES TAITO 1990 USA,312115,67043,Oval SOQ TM,TARGET: RENEGADE,7.5,B+,SEALED,False
2020-09-14,264.0,9.6 A+ SEALED PS1 ROCKSTAR 2002 USA,122037,13893,,GRAND THEFT AUTO: VICE CITY,9.6,A+,SEALED,False
2020-11-22,1320.0,7.0 CART LOOSE NES NINTENDO 1987 USA,7236,97115,"5-Screw Cart, Mid-Production",MIKE TYSON'S PUNCH-OUT!!,7.0,,,False
2021-06-22,2040.0,9.6 A+ SEALED PS2 SQUARESOFT 2001 USA,312125,69104,Sony Security Label,FINAL FANTASY X,9.6,A+,SEALED,False
2021-06-08,168.0,9.4 A+ SEALED PS2 ATLUS 2004 USA,312123,66090,,SHIN MEGAMI TENSEI: NOCTURNE,9.4,A+,SEALED,False
2021-07-20,120.0,9.2 CIB PS2 ROCKSTAR 2001 USA,312129,68103,,GRAND THEFT AUTO III,9.2,CIB,,False
2021-02-22,432.0,9.8 A++ SEALED GBA NINTENDO 2005 USA,122108,18079,,FINAL FANTASY IV ADVANCE,9.8,A++,SEALED,False
2020-08-24,114.0,9.6 A++ SEALED 2600 ACTIVISION 1983 USA,122034,17774,,OINK!,9.6,A++,SEALED,False
2021-03-16,720.0,9.0 A SEALED 2600 PARKER BROTHERS 1982 USA,312111,68010,"No Stripe, Early Production",FROGGER,9.0,,SEALED,False
2020-05-01,4560.0,7.5 A SEALED NES KONAMI 1987 USA,7229,93028,"Hangtab, No Rev-A, First Production",STINGER,7.5,,SEALED,False
2020-07-12,2640.0,9.4 A SEALED NES NINTENDO 1994 USA,7231,97080,,MEGA MAN 6,9.4,,SEALED,False
2020-10-26,99.0,8.0 A+ SEALED 2600 ATARI 1986 USA,122043,17984,1988 Red box,MIDNIGHT MAGIC,8.0,A+,SEALED,False
2020-08-17,324.0,9.4 A++ SEALED PS1 ACTIVISION 1998 USA,122033,15801,Sony Security Label,JUDGE DREDD,9.4,A++,SEALED,False
2021-01-17,960.0,9.0 A+ SEALED 2600 ACTIVISION 1982 USA,7239,97012,1982 Light Green box,PITFALL!,9.0,A+,SEALED,False
2021-02-08,630.0,9.4 A+ SEALED XBOX360 MICROSOFT 2012 USA,122106,14132,,MINECRAFT XBOX 360 EDITION,360,A+,SEALED,False
2020-05-03,1620.0,9.4 A++ SEALED NES ACCLAIM 1992 USA,7229,97137,,KRUSTY'S FUN HOUSE,9.4,A++,SEALED,False
2020-06-29,168.0,9.4 B+ SEALED 2600 ATARI 1988 USA,122026,20123,,DARK CHAMBERS,9.4,B+,SEALED,False
2020-07-12,1020.0,9.4 A SEALED NES HUDSON SOFT 1990 USA,7231,97138,,XEXYZ,9.4,,SEALED,False
2020-09-13,2400.0,8.0 A SEALED NES SUNSOFT 1987 USA,7234,97096,"Rev-A, Round SOQ, Mid-Production",SPY HUNTER,8.0,,SEALED,False
